MOF	LCD	PLD	Vol_ASA	Grav_ASA	Void_fraction
sod-b+N327+N7+E131	32.91237	17.70138	1109.21	2701.27	0.74496
sod-b+N32+N395+E215	37.54291	20.27576	917.086	2791.88	0.80156
sod-b+N32+N93+E176	44.67292	24.3407	722.859	6284.91	0.86118
sod-b+N359+N188+E72	25.25044	14.54044	1573.77	5724.55	0.66308
sod-b+N393+N313+E11	39.15285	22.33176	806.641	5965.16	0.84058
sod-b+N398+N434+E54	30.16178	16.5632	1086.38	4870.17	0.79884
sod-b+N39+N267+E51	31.08981	15.28754	1190.63	5346.95	0.7453
sod-b+N39+N68+E38	39.50965	19.97172	831.392	8008.53	0.84938
sod-b+N434+N282+E167	23.98099	12.11533	1517.66	4728.33	0.6198
sod-b+N450+N359+E52	16.34771	10.42113	1991.87	4933.63	0.53144
sod-b+N466+N312+E78	44.24051	19.19718	792.446	5801.86	0.83858
sod-b+N515+N697+E30	40.97732	22.38183	832.056	6908.31	0.84672
sod-b+N562+N393+E103	38.97238	20.20445	937.259	2776.32	0.80004
sod-b+N93+N398+E205	28.30699	14.96855	1261.92	5294.27	0.71076
sod-e+N433+E186	30.38626	12.23983	1531.19	3179.33	0.5818
sod-e+N536+E162	23.25902	7.68833	1445.49	2137.23	0.47686
sod-e+N554+E52	23.4557	7.17014	1676.81	2821.29	0.49564
sod-e+N86+E139	24.3459	9.68227	1420.61	2304.63	0.53504
sod-g+N440+E139	41.19404	21.94136	851.403	4086.9	0.81358
sod+N164+E136	35.67438	19.29862	915.159	5496.39	0.82454
sod+N164+E38	30.33281	16.31641	1119.6	4963.19	0.79178
sod+N215+E123	26.61421	14.84653	1319.84	4296.57	0.73244
sod+N215+E153	23.05399	11.34856	1625.04	3705.8	0.62492
sod+N237+E14	24.0328	14.71181	1368.31	4582.41	0.7109
sod+N32+E111	33.78539	18.57867	975.009	6083.62	0.81962
sod+N492+E121	49.28856	27.16538	615.316	7899.99	0.88934
sod+N50+E50	35.49727	19.12444	974.657	7375.94	0.80598
sod+N600+E60	43.27219	22.94055	831.441	5424.49	0.82296
sod+N627+E85	23.83889	12.18575	1509.13	4211.64	0.6711
sod+N719+E204	22.77009	12.85907	1586.92	5069.6	0.66876
sod+N719+E34	43.95894	24.0285	746.963	6866.99	0.85334
sod+N76+E166	28.54341	15.25966	1182.72	5642.58	0.7607
soe+N133+E79	11.19201	9.73941	1878.27	2634.4	0.31992
soe+N172+E192	13.92633	12.65983	2060.98	3659.56	0.487
soe+N172+E53	19.81436	18.28786	1508.89	4235.04	0.6882
soe+N206+E221	19.70324	18.30738	1706.19	5171.55	0.63678
soe+N242+E33	24.67091	23.43303	1298.11	6356.83	0.7645
soe+N300+E128	10.04887	8.48609	2480.06	3303.23	0.3428
soe+N391+E215	12.12238	9.29284	2209.97	3701.09	0.45534
soe+N482+E162	10.6481	9.90635	1825.34	2029.4	0.31526
soe+N572+E150	17.66229	16.76489	1799.86	4684.87	0.59648
soe+N572+E24	13.72566	12.2991	1980.92	4936.02	0.59218
soe+N671+E187	21.29371	19.79066	1490.06	5375.37	0.702
sof+N133+E83	32.70327	31.34563	1101.21	6031.27	0.78388
sof+N172+E24	25.97122	24.65292	1378.55	5016.18	0.73058
sof+N206+E23	24.20399	23.86178	1467.32	4700.61	0.71128
sof+N206+E29	17.8517	17.04637	1974.56	3138.13	0.48768
sof+N242+E175	16.79267	15.7587	1957.83	3183.38	0.48728
sof+N254+E184	11.85959	8.23406	1969.71	2309.86	0.32142
sof+N300+E160	18.79774	17.69937	1758.68	3926.04	0.5945
sof+N383+E111	22.5686	21.38736	1574.6	5844.77	0.68824
sof+N383+E136	27.43262	26.50241	1275.18	5248.24	0.738
sof+N383+E230	26.9896	25.77897	1243.96	5166.88	0.75632
sof+N651+E181	20.56762	19.67327	1609.92	4815.58	0.6734
sof+N651+E189	21.19702	18.11914	1750.29	4960.61	0.64272
sof+N651+E57	16.70094	15.79471	1863.89	4349.35	0.62288
sof+N671+E85	20.94391	19.68473	1722.42	3371.38	0.55148
soh+N572+E228	11.71688	7.83283	2180.53	2725.67	0.40372
soi+N206+E175	9.59205	7.16485	2470.34	3048.37	0.38768
soi+N206+E216	8.59919	5.92751	2283.56	2445.2	0.24916
soi+N242+E61	14.7819	11.68054	1899.56	4916.68	0.58142
soi+N300+E175	11.20586	8.49845	2270.68	3348.56	0.4423
soi+N364+E61	21.57486	15.31909	1481.06	5787.54	0.69598
soi+N383+E37	10.14272	7.85504	2365.17	3533.51	0.43268
soi+N482+E23	13.13126	11.33056	2014.33	4619.2	0.56026
soi+N572+E220	9.22227	7.59658	2429.59	3117.01	0.3347
soj+N144+E182	7.38349	4.9454	2440.65	1817.06	0.22632
soj+N144+E47	19.11112	14.10172	1590.61	4005.04	0.6322
soj+N144+E56	15.86435	11.23379	1903.78	3476.96	0.58894
soj+N278+E148	13.55417	8.50316	2185.09	4033.03	0.49226
soj+N278+E178	9.07613	5.2881	2165.96	2169.3	0.22456
soj+N278+E195	8.97	6.30986	2370.66	2343.81	0.26154
soj+N278+E229	23.7074	17.62013	1311.8	5722.2	0.7413
soj+N278+E72	8.69297	5.75634	2046.64	1723.7	0.2021
soj+N286+E131	9.92831	6.27326	2280.74	2260.59	0.28944
soj+N286+E45	9.45555	6.56172	2496.71	2659.7	0.3444
soj+N308+E154	12.79501	9.93603	2220.61	3644.4	0.45718
soj+N308+E158	7.67006	5.22432	2100.13	1574.15	0.19836
soj+N308+E174	14.80818	10.98332	1824.09	2819.96	0.49316
soj+N308+E1	21.72187	17.22307	1371.82	5049.07	0.71656
soj+N308+E44	6.61252	5.12912	1135.0	652.924	0.1074
soj+N308+E5	16.14849	12.27917	1720.01	3348.0	0.55216
soj+N356+E128	7.48845	4.0929	1369.36	1328.04	0.10468
soj+N356+E169	16.11863	11.75155	2029.61	4515.75	0.58412
soj+N356+E183	10.91205	6.18453	2332.84	3003.73	0.33774
soj+N356+E221	11.10471	7.49557	2268.62	4131.69	0.33226
soj+N356+E224	11.42709	8.2093	2290.9	4369.73	0.3842
soj+N508+E130	12.53713	9.35043	2024.32	3411.46	0.39648
soj+N508+E169	18.08752	13.86466	1744.1	4342.29	0.65118
soj+N508+E208	14.89503	12.9937	1964.36	3532.66	0.52492
soj+N628+E170	15.42345	11.5079	2123.49	8045.53	0.6037
soj+N628+E74	14.64551	10.44129	2000.3	4410.73	0.56856
sol+N144+E11	11.10352	8.31976	2367.88	3049.7	0.37928
sol+N198+E99	18.13439	12.02366	1624.75	4510.72	0.67666
sol+N234+E192	9.94144	6.21676	2253.68	3646.89	0.27476
sol+N265+E149	9.18123	6.81412	1574.01	1341.02	0.18688
sol+N265+E211	10.64462	7.7161	1987.54	2446.4	0.2543
sol+N265+E212	6.88452	4.29249	1360.18	896.273	0.0992
sol+N270+E45	9.92864	7.5121	2464.26	2812.31	0.37514
sol+N328+E177	12.91803	8.64342	2223.27	4434.27	0.4001
sol+N378+E53	28.5487	24.10067	1190.29	3691.86	0.7304
sol+N481+E66	8.29426	5.62468	2682.01	2846.26	0.28434
sol+N489+E186	10.75372	7.73289	2346.87	3543.65	0.30832
sol+N489+E92	9.20633	5.37831	2328.09	3434.58	0.25076
sol+N504+E148	17.0186	15.42828	1818.31	4771.35	0.56706
sol+N504+E215	11.06983	8.70457	2059.3	2868.42	0.31428
sol+N528+E154	12.1829	8.15525	2321.17	3602.65	0.47976
sol+N541+E95	8.60537	6.91489	1809.43	1719.0	0.21732
sol+N554+E218	16.82325	13.03157	1933.33	5328.3	0.60532
sol+N645+E142	9.76353	7.41892	2492.15	3956.31	0.38996
sol+N645+E168	7.66575	3.66025	1783.08	1716.19	0.13034
sol+N691+E59	24.00112	19.6671	1421.34	5329.21	0.71324
sol+N86+E71	10.19861	6.64784	2195.45	2705.6	0.2774
sol+N92+E120	9.41146	5.71381	2624.28	2884.09	0.3155
sos+N189+E115	12.07093	7.56622	1968.72	2674.6	0.26978
sos+N189+E52	9.45994	6.83203	2128.05	2704.89	0.26298
sos+N368+E108	11.03778	6.95385	1912.9	2328.09	0.2353
sos+N380+E57	12.02511	7.95338	2492.04	2744.39	0.39564
sos+N423+E115	9.04981	5.03761	1712.56	1638.81	0.16162
sos+N566+E108	11.35315	6.204	2115.24	2418.38	0.26864
sos+N566+E138	12.78445	9.72546	2246.75	3072.51	0.38214
sos+N637+E158	13.71546	8.64516	2141.38	3136.75	0.3737
sow+N164+E57	6.70609	4.12001	2264.85	2096.75	0.16398
sow+N193+E84	4.86133	3.06443	0.0	0.0	0.01722
sow+N200+E172	11.63237	8.87494	2413.98	5585.91	0.51402
sow+N210+E107	9.04482	7.39728	2028.52	2686.29	0.29958
sow+N29+E116	7.28576	3.64847	1708.24	1873.64	0.11328
sow+N29+E187	7.41994	4.9571	2464.59	3061.0	0.18418
sow+N305+E219	11.21326	8.97431	2368.44	5105.64	0.53414
sow+N420+E2	12.84916	9.39576	2126.02	4647.22	0.58304
sow+N437+E174	15.13359	13.33618	1775.53	5161.35	0.64016
sow+N618+E23	11.08753	8.14021	2429.18	5941.07	0.51166
spn+N713+N526+E0	18.44166	13.72066	1532.75	2838.95	0.59044
sqc+N87+N171+E192	9.44429	5.58406	2025.61	2133.32	0.23966
sqc+N90+N103+E0	11.31257	8.22164	2115.75	2874.34	0.3904
sqp-a+N482+N601+E50+E149+E199	27.27336	18.79475	1175.65	5338.2	0.72734
sqp-a+N671+N307+E73+E48+E90	30.54134	23.02305	1045.28	5699.3	0.77286
sqp+N133+E108	6.44269	4.5366	1866.17	1924.63	0.11686
sqp+N133+E203	19.12566	16.43159	1539.47	6581.63	0.7051
sqp+N133+E31	18.82732	17.16422	1351.48	4963.15	0.73856
sqp+N206+E146	10.33096	9.00458	2415.1	3334.11	0.46368
sqp+N206+E89	7.83352	5.61246	1996.17	2089.37	0.18824
sqp+N206+E98	18.92366	16.80837	1331.13	5477.84	0.73692
sqp+N242+E119	9.24479	8.03606	2569.15	4414.05	0.42312
sqp+N242+E136	19.45179	14.67509	1521.29	4912.79	0.67612
sqp+N242+E208	19.64086	14.66853	1472.23	3689.34	0.66254
sqp+N242+E224	16.86584	11.39197	1917.95	5158.64	0.5808
sqp+N254+E113	16.97196	14.60364	1577.98	5062.08	0.68874
sqp+N254+E160	13.17278	11.61408	1935.92	3729.9	0.55464
sqp+N391+E123	14.43221	11.48439	2105.82	4138.98	0.54978
sqp+N391+E70	11.07891	8.38794	2311.3	3223.96	0.475
sqp+N572+E15	8.77364	6.90834	2568.83	3240.09	0.34666
sqp+N572+E204	9.15114	6.26321	2056.0	1834.52	0.22248
sqp+N572+E36	21.09118	17.89996	1306.22	5777.21	0.75308
sqp+N572+E73	11.29935	9.95716	2101.88	2931.35	0.39764
sqp+N651+E178	11.87412	10.24196	2129.45	4396.54	0.50932
sqp+N651+E185	10.02734	7.51187	2194.3	1869.54	0.36572
sqp+N671+E223	18.85688	17.27472	1374.48	5766.1	0.7333
sqs+N206+N618+E84+E51	23.77377	21.29897	1813.61	3127.22	0.53358
sqs+N364+N470+E68+E151	28.91388	27.81183	1245.76	4654.88	0.70192
sqs+N482+N539+E92+E38	24.64132	22.57667	1725.26	4753.22	0.6627
sqs+N651+N128+E213+E119	26.9124	25.5128	1575.44	4702.71	0.65804
sqs+N651+N136+E0+E72	31.27624	29.8237	1681.73	4552.07	0.62094
sqs+N651+N276+E151+E109	27.54258	25.42221	1736.62	3021.6	0.48574
sra+N164+E158	13.68926	12.50073	1991.25	3790.67	0.5718
sra+N190+E133	33.4624	29.48264	843.032	5985.23	0.8352
sra+N282+E147	26.16299	22.27097	998.945	6786.97	0.80276
sra+N515+E125	30.1405	28.35094	974.032	6713.66	0.8008
sra+N708+E15	20.49418	16.07265	1511.46	5772.72	0.6897
sra+N93+E96	34.69077	31.61639	754.316	7309.77	0.85366
srb+N184+N3+E199+E159+E168	9.4328	7.80274	2111.84	2984.32	0.23752
srb+N211+N310+E87+E199+E26	13.22569	11.47876	2027.26	4870.85	0.5222
srb+N581+N385+E19+E168+E50	12.87979	10.30086	2065.9	3529.75	0.49364
src+N133+N188+E105+E97	8.13722	4.8771	1643.37	1424.68	0.14814
src+N133+N562+E10+E150	13.37767	10.07105	2144.14	4336.3	0.49104
src+N172+N2+E132+E34	4.42399	1.88789	0.0	0.0	0.0
src+N172+N305+E104+E24	10.49219	7.36915	2312.38	2982.25	0.33754
src+N172+N435+E161+E153	17.74299	12.2986	1547.22	5719.78	0.68742
src+N206+N50+E96+E56	6.27268	2.46269	0.0	0.0	0.0
src+N242+N161+E149+E218	7.11361	4.02821	1037.63	778.886	0.09898
src+N242+N327+E194+E190	17.173	12.08219	1700.21	3513.49	0.5991
src+N242+N3+E19+E26	5.31163	3.92351	829.005	588.968	0.04362
src+N300+N32+E134+E207	7.24915	3.20346	1221.41	898.429	0.09362
src+N300+N515+E7+E132	13.23676	10.30484	1889.92	4974.45	0.6308
src+N300+N57+E126+E203	11.4154	7.077	2058.43	3535.41	0.35998
src+N383+N238+E28+E230	14.96696	9.08912	2007.6	4385.87	0.5379
src+N383+N708+E161+E193	16.01056	10.51338	1735.87	4369.75	0.54544
src+N383+N93+E40+E218	7.38589	5.05099	1532.64	1505.41	0.11524
src+N482+N562+E175+E96	4.74876	2.63529	0.0	0.0	0.0
src+N482+N649+E156+E0	4.78476	3.22418	946.93	683.543	0.04568
src+N572+N219+E160+E120	7.56544	4.62196	1629.24	1402.86	0.13196
src+N671+N168+E170+E92	12.07479	8.05526	2202.68	4280.65	0.44366
src+N671+N385+E177+E91	7.12281	4.11983	1179.04	907.497	0.08484
srd+N112+N416+E3+E218	15.16715	9.28872	2159.11	5747.13	0.51394
srd+N257+N610+E112+E66	12.7726	9.75449	2069.17	4970.57	0.54876
srd+N335+N285+E203+E113	26.61362	20.14064	1101.46	6891.44	0.78548
srd+N335+N516+E14+E218	14.15367	9.67037	2102.85	5685.26	0.52312
srd+N399+N315+E25+E70	11.19216	5.67227	1968.88	2594.91	0.27668
srd+N455+N592+E47+E132	28.59219	22.82186	886.423	6146.25	0.82094
srd+N500+N713+E63+E14	11.43962	7.5768	2156.54	3558.56	0.33668
srd+N512+N117+E87+E181	30.04806	16.59312	1049.25	6571.18	0.8022
srd+N561+N682+E69+E196	12.69514	7.92	1835.78	2570.35	0.30414
srd+N575+N621+E27+E74	3.82458	1.17236	0.0	0.0	0.0
srd+N614+N60+E147+E106	26.56671	19.3718	1042.16	7282.15	0.80194
srd+N618+N579+E114+E91	27.37464	20.75197	957.621	6345.82	0.81822
srd+N62+N611+E213+E107	11.6411	6.64721	2141.03	3464.71	0.32192
srd+N689+N25+E166+E218	14.13061	9.34392	2086.6	5966.42	0.55232
srd+N90+N477+E208+E232	28.8309	22.29689	957.947	5390.04	0.80964
srs-f+N482+E44	29.41621	28.21758	770.321	2727.79	0.78546
srs+N130+E191	32.48812	30.22392	534.262	6668.46	0.8999
srs+N137+E120	26.80074	24.1567	726.928	5765.67	0.86644
srs+N245+E67	13.5899	9.33312	2210.91	5001.31	0.59356
srs+N485+E221	39.76575	35.61489	481.538	6062.2	0.90312
srs+N499+E142	20.94517	16.73375	1201.1	5197.72	0.7638
srs+N499+E16	16.81539	13.77939	1464.05	4574.56	0.6875
srs+N713+E149	27.37161	24.23204	834.427	6044.14	0.83852
ssa+N12+N689+E102	21.38734	18.15647	1456.85	2636.92	0.62496
ssa+N193+N718+E223	31.04058	25.45492	906.259	6423.62	0.8153
ssa+N330+N90+E16	25.27417	21.20475	1326.01	5232.16	0.70696
ssa+N376+N200+E138	20.84513	17.92466	1490.11	4968.94	0.68342
ssa+N413+N263+E24	41.59773	36.38448	680.186	6572.5	0.86194
ssa+N413+N549+E147	38.79301	33.28107	724.371	5530.14	0.8347
ssa+N454+N547+E143	33.19316	30.41651	1001.08	4027.94	0.75244
ssa+N454+N718+E153	31.90725	30.01845	965.09	3837.91	0.77042
ssa+N460+N276+E146	21.95931	18.86942	1389.9	4806.95	0.7137
ssa+N471+N193+E60	36.8975	35.36651	1014.38	4324.22	0.75744
ssa+N513+N710+E125	34.71547	33.26975	1009.05	5452.59	0.7715
ssb+N276+N597+E61	26.02012	17.51876	1428.77	6111.59	0.71368
ssb+N360+N17+E0	10.16117	5.78407	2345.24	2675.07	0.31376
ssb+N471+N223+E172	22.89702	14.93077	1293.72	5292.64	0.7367
ssb+N500+N424+E170	38.387	24.42897	833.635	7291.58	0.83734
ssb+N513+N644+E134	23.56234	20.88099	1331.06	4771.36	0.6461
ssb+N522+N616+E128	11.41388	8.26748	2248.03	3424.41	0.39088
ssb+N551+N210+E37	19.85399	13.88994	1794.66	4215.3	0.57646
ssb+N603+N513+E212	14.5153	12.44029	1859.93	4128.32	0.50082
ssb+N644+N460+E180	21.88176	19.07887	1291.57	5317.86	0.72416
ssb+N689+N13+E40	33.46687	23.0122	1041.64	6578.62	0.7924
ssc+N188+N304+E136	10.04333	6.25149	2306.33	3185.48	0.28518
ssc+N193+N304+E15	4.71867	2.19675	0.0	0.0	0.0
ssc+N29+N89+E173	4.19959	1.85567	0.0	0.0	0.0
ssc+N346+N454+E210	10.37278	6.21927	2562.8	2774.8	0.30218
ssc+N434+N498+E67	5.86221	3.01949	0.0	0.0	0.03988
ssc+N448+N89+E192	5.93543	2.59803	0.0	0.0	0.0
ssc+N561+N7+E88	6.46679	3.35443	934.05	907.614	0.05926
ssc+N710+N449+E4	10.1012	7.85456	2604.87	5108.02	0.43684
ssc+N71+N534+E33	10.00743	7.39354	2754.51	7276.55	0.52036
ssc+N87+N413+E13	5.47899	2.511	0.0	0.0	0.0
ssd+N136+N365+E209+E70	36.4637	14.96113	1271.02	5254.91	0.73454
ssd+N153+N455+E13+E228	23.90574	11.51559	1754.63	3992.92	0.60704
ssd+N164+N448+E146+E188	29.33864	15.18739	1399.81	4326.35	0.68252
ssd+N210+N512+E68+E82	34.79512	17.00162	1206.31	4201.94	0.7215
ssd+N27+N547+E220+E168	27.87383	10.12946	1759.16	4695.96	0.56354
ssd+N2+N564+E156+E184	19.32102	9.26843	1665.8	3448.03	0.46234
ssd+N387+N365+E121+E88	37.72068	15.55837	1240.03	4278.75	0.74284
ssd+N399+N207+E154+E129	37.57173	16.18408	1265.2	5237.12	0.72434
ssd+N42+N551+E26+E108	38.03047	13.12907	1372.19	5712.78	0.70516
ssd+N470+N710+E32+E130	35.0183	11.18956	1374.25	5255.11	0.70176
ssd+N4+N455+E111+E13	24.0663	10.57122	1669.32	5122.51	0.60986
ssd+N62+N557+E183+E119	22.70556	8.26303	1806.38	4221.35	0.52794
sse+N153+N27+E107+E15+E193	17.15463	10.52648	2053.72	5517.01	0.55956
sse+N193+N718+E87+E108+E88	12.6756	11.34752	2241.96	4533.73	0.42714
sse+N1+N549+E34+E115+E32	18.35663	14.85967	1542.61	6037.59	0.66446
sse+N200+N616+E148+E104+E56	27.13563	24.95551	1286.58	5439.01	0.7456
sse+N276+N223+E58+E96+E151	15.2501	15.06868	1626.09	2117.85	0.29384
sse+N282+N470+E2+E52+E7	19.80916	14.66967	1464.88	5849.31	0.69644
sse+N288+N288+E97+E187+E79	18.72542	18.32922	1907.0	4635.35	0.53892
sse+N29+N409+E26+E85+E17	15.75681	14.71092	2079.89	4411.39	0.52696
sse+N445+N112+E159+E51+E123	14.48176	11.10011	2106.39	3953.68	0.46058
sse+N538+N710+E125+E137+E23	21.17158	19.26671	1608.39	5263.35	0.64048
sse+N580+N17+E50+E32+E120	22.7466	21.53025	1951.45	4033.92	0.53002
sse+N623+N330+E184+E29+E35	16.25806	12.16949	2013.84	5040.06	0.53788
sse+N624+N561+E175+E8+E165	17.92138	14.26797	2027.65	4510.55	0.5279
sse+N93+N614+E11+E171+E149	21.96831	20.96181	1301.42	6364.31	0.73306
ssf+N128+N654+E197+E131+E232	29.91059	27.22725	1631.03	4851.92	0.63018
ssf+N317+N202+E189+E13+E130	21.43827	20.26962	2077.78	5597.49	0.53742
ssf+N417+N136+E38+E38+E79	28.62563	26.43317	1656.4	5345.24	0.65348
ssf+N618+N13+E74+E205+E175	30.44838	28.87762	1493.16	5091.41	0.6613
sss+N146+N628+N421+E182+E107	14.78742	6.3519	2164.2	2803.73	0.39738
sss+N147+N613+N86+E180+E42	22.08181	8.748	1881.91	4442.77	0.53872
sss+N152+N486+N286+E76+E18	13.72537	6.5322	1954.23	2039.94	0.32174
sss+N152+N608+N102+E37+E157	19.3327	6.95545	1695.6	2657.99	0.38174
sss+N173+N668+N125+E146+E24	13.27932	6.68521	2117.01	2982.26	0.37218
sss+N220+N105+N286+E178+E222	14.89813	5.74397	2019.35	2799.39	0.3786
sss+N227+N569+N92+E91+E109	15.07263	10.04937	1840.47	3353.86	0.47872
sss+N260+N702+N197+E194+E198	17.80947	9.68637	1784.54	4659.61	0.54686
sss+N296+N162+N287+E141+E45	14.22955	8.6243	1976.1	4477.12	0.53546
sss+N296+N274+N102+E7+E193	31.0942	12.45687	1423.34	5023.31	0.64304
sss+N349+N309+N421+E190+E125	22.88732	8.5651	1814.65	3867.8	0.53042
sss+N573+N31+N92+E183+E32	25.44456	9.40621	1789.76	4525.33	0.61292
sss+N591+N40+N15+E24+E179	25.31548	9.875	1714.51	2990.32	0.5825
sss+N5+N475+N125+E165+E40	13.60023	4.14316	1280.4	1269.85	0.1993
sss+N638+N425+N589+E218+E67	9.38197	7.97148	2294.91	2609.86	0.26528
sss+N640+N628+N270+E96+E14	11.98026	7.6722	2403.86	4530.96	0.4625
sss+N669+N295+N479+E18+E213	16.91089	5.72176	1757.88	2227.17	0.3138
sss+N704+N373+N433+E148+E39	29.48962	16.88096	1001.35	5448.26	0.80566
sta+N179+N509+E180+E126	10.36111	6.68127	2330.89	2900.3	0.33254
sta+N198+N123+E85+E217	10.29531	5.30241	2144.0	2380.66	0.23248
sta+N270+N694+E234+E91	17.14775	11.13486	1864.55	4953.86	0.59888
sta+N287+N657+E45+E224	11.28246	7.4833	2291.22	3600.32	0.39952
sta+N308+N465+E223+E181	13.35526	9.48369	2078.19	4356.51	0.51154
sta+N343+N148+E118+E159	11.84191	6.98874	2220.96	3196.7	0.32836
sta+N422+N248+E12+E137	18.29569	11.39521	1851.82	4337.18	0.5932
sta+N428+N250+E128+E82	14.28581	9.5193	2090.69	2695.1	0.49816
sta+N481+N406+E94+E102	10.29819	5.73651	1990.88	1898.16	0.23514
sta+N489+N373+E14+E234	12.81214	8.46507	2146.97	3095.88	0.48204
sta+N489+N509+E63+E77	11.81334	7.44588	2185.36	3190.64	0.36868
sta+N553+N659+E143+E30	14.97154	7.86198	2077.44	4254.06	0.52528
sta+N628+N148+E187+E150	15.33868	8.13801	2173.78	5577.56	0.52626
sta+N628+N518+E151+E177	11.70849	6.62781	2314.66	3308.45	0.33384
sta+N645+N379+E149+E45	10.48866	5.63856	2398.35	2591.64	0.31462
sta+N9+N595+E201+E188	11.9539	7.56832	2269.93	4100.26	0.42944
stb+N659+N179+E226+E215	6.59042	4.04142	851.832	668.571	0.07792
std+N134+N9+N334+E105+E0	3.93489	2.07117	0.0	0.0	0.0
std+N442+N134+N394+E37+E109	10.10831	4.60362	1849.55	1671.97	0.20352
ste+N205+N680+N574+E178+E131	11.17519	7.85863	2294.1	3909.69	0.39796
ste+N453+N447+N442+E91+E158	10.583	7.68267	2276.76	3364.9	0.38512
ste+N659+N680+N428+E44+E26	10.29865	6.80985	2403.01	2286.01	0.36854
sth+N133+E52	14.12559	6.53284	2232.52	2990.95	0.33266
sth+N206+E66	17.71783	8.87205	1983.46	3205.69	0.55824
sth+N242+E175	15.50604	8.58697	2034.17	3039.9	0.44508
sth+N242+E220	16.0582	8.36421	1988.23	3102.69	0.45582
sth+N254+E105	23.07251	12.0492	1528.76	3845.01	0.7074
sth+N383+E111	21.12797	11.77442	1602.38	5938.36	0.68742
sth+N383+E219	17.60209	7.81957	2092.65	5188.63	0.54422
sth+N651+E51	12.48515	6.64831	2173.04	2417.29	0.38562
sth+N671+E73	17.65428	9.14206	1926.51	3334.34	0.5176
stj+N485+N498+E156+E50	34.92326	20.87933	829.569	5174.36	0.82306
stj+N495+N193+E110+E70	23.03288	18.93781	1347.71	3371.35	0.6938
stp+N17+N343+E88	12.80248	11.85854	1916.6	2654.93	0.40634
stp+N259+N125+E44	17.90616	15.17327	1881.56	4465.26	0.58728
stp+N263+N268+E148	32.70728	29.08236	1031.06	6458.26	0.79158
stp+N288+N198+E79	20.63607	19.11598	1382.42	2780.48	0.52246
stp+N317+N645+E27	15.30194	14.08114	1814.61	3065.15	0.55164
stp+N437+N287+E141	37.2489	35.54216	1028.91	5906.42	0.79658
stp+N445+N645+E160	27.65117	26.00812	1355.88	4058.59	0.67564
stp+N44+N574+E85	22.08912	11.73753	1804.99	4419.51	0.52434
stp+N454+N125+E177	34.26285	32.98721	1182.52	3413.97	0.6883
stp+N470+N589+E95	17.85411	16.83607	1873.03	3433.65	0.5
stp+N4+N574+E110	34.94684	33.67889	1105.54	6151.98	0.77266
stp+N500+N287+E233	30.95545	30.32543	1238.76	3044.52	0.61866
stp+N512+N265+E53	28.71963	26.83458	1235.03	4265.37	0.7193
stp+N665+N179+E78	45.42556	43.65691	818.466	6738.98	0.83392
stp+N718+N400+E80	34.85702	32.59579	975.504	4233.36	0.79194
stp+N90+N481+E24	35.75955	30.10746	1058.42	5264.55	0.78818
stu+N377+N87+E45+E212	28.9069	17.22443	1361.16	4216.08	0.71396
stu+N60+N538+E189+E166	29.08193	27.26203	1097.74	5208.91	0.78052
stw+N315+N688+E167+E192	30.28984	23.37459	960.395	5866.05	0.80522
stw+N499+N580+E122+E51	22.02415	11.4113	1498.62	3061.75	0.64062
stw+N51+N302+E81+E57	27.38598	20.77322	1015.93	5276.8	0.80378
stw+N717+N464+E143+E195	32.42379	21.32583	956.202	6490.49	0.81922
stx+N10+N303+E59+E70	24.62623	14.84585	1604.26	5406.09	0.68766
stx+N245+N409+E131+E175	21.112	13.36361	1553.54	4291.37	0.69286
stx+N440+N12+E105+E184	26.31145	16.11071	1364.1	5062.78	0.70912
stx+N474+N342+E56+E0	20.95115	8.70569	1904.63	5303.02	0.58914
stx+N474+N376+E132+E70	20.74735	12.56102	1591.46	4800.09	0.66856
stx+N606+N29+E119+E48	15.66173	11.38504	2033.55	6038.49	0.58964
sty+N127+N23+E234+E128	33.61888	30.98577	819.875	6366.88	0.83998
sty+N624+N298+E137+E155	28.9863	24.7568	944.09	5225.94	0.79914
sty+N654+N485+E151+E160	28.00074	23.47922	1007.65	5558.75	0.79104
sty+N710+N410+E179+E50	41.74113	38.37457	632.701	6597.62	0.8797
sty+N87+N225+E185+E184	17.04212	14.84108	1787.22	2357.72	0.48188
sur+N129+N499+E45+E4	24.72374	16.88088	1066.67	6061.2	0.7967
sur+N194+N225+E207+E220	31.85575	29.24543	825.883	6112.29	0.8407
sur+N317+N495+E32+E181	23.90112	20.22419	1103.13	4792.34	0.77762
sur+N342+N353+E123+E27	26.44169	23.3388	928.12	5258.9	0.81012
sur+N342+N60+E131+E82	27.74522	24.38074	1004.8	5230.52	0.80844
sur+N470+N298+E48+E175	21.00895	16.04922	1256.68	5999.82	0.74504
sur+N512+N687+E69+E192	20.8211	17.50279	1329.82	6586.36	0.74296
sur+N539+N176+E26+E29	14.95182	13.14149	2099.21	5553.74	0.5604
sur+N581+N571+E110+E95	27.16976	23.64543	843.445	6171.53	0.84082
sva+N284+E11	11.62187	10.10382	2245.9	3847.11	0.39434
sva+N284+E6	14.93836	13.45973	1907.36	5090.49	0.58756
sva+N446+E108	6.58572	4.84287	1267.75	942.499	0.08506
sva+N446+E109	7.17579	5.58082	1740.48	1556.73	0.13302
sva+N446+E172	12.46734	10.84839	2282.01	3477.14	0.50114
